"ea_id","rural","sa1q01","sa1q02","sa1q03","sa1q04","sa1q05","sa1q06","sa1q07","cs8q00","cs8q01","cs8q02","cs8q03","cs8q04","cs8q05_a","cs8q05_b","cs8q05_c","cs8q05_d","cs8q05_e","cs8q05_f","cs8q05_g","cs8q05_h","cs8q06","cs8q07","cs8q08","cs8q09","cs8q10","cs8q11_a","cs8q11_b","cs8q11_c","cs8q11_d"
"01030700709",1,1,3,7,8,88,7,9,5,1,1,1,1,1,2,1,1,2,1,2,2,1,1,0,0,,1,1,1,1
"01030700709",1,1,3,7,8,88,7,9,6,1,1,1,1,1,2,1,1,2,2,2,2,1,1,0,0,,1,1,1,1
"01030700709",1,1,3,7,8,88,7,9,7,2,2,2,1,1,2,1,1,2,2,2,2,1,1,0,0,,2,1,2,2
"01030700709",1,1,3,7,8,88,7,9,8,1,1,1,1,1,2,1,1,2,2,2,2,1,1,0,0,,1,1,2,2
"01030700709",1,1,3,7,8,88,7,9,9,1,1,1,1,1,2,1,1,2,2,2,2,1,1,0,0,,1,1,2,2
"01030700709",1,1,3,7,8,88,7,9,10,1,1,1,1,1,2,1,1,2,2,2,2,1,1,0,0,,1,1,1,1
"01030700709",1,1,3,7,8,88,7,9,11,2,2,2,2,,,,,,,,,,2,0,0,,2,2,2,2
"01040101204",1,1,4,1,8,88,12,4,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,10000,10000,1,1,1,1,1
"01040101204",1,1,4,1,8,88,12,4,2,1,1,1,1,1,1,1,1,1,2,2,2,1,2,12000,12000,1,1,1,1,1
"01040101204",1,1,4,1,8,88,12,4,3,2,2,2,1,1,2,2,2,1,2,2,2,1,1,36000,36000,1,1,1,1,1
"01040101204",1,1,4,1,8,88,12,4,4,1,1,1,1,1,1,1,2,2,2,2,2,1,1,20000,20000,1,1,1,1,1
"01040101204",1,1,4,1,8,88,12,4,5,1,1,1,1,1,2,1,1,2,2,1,1,1,2,8000,8000,1,1,1,1,1
"01040101204",1,1,4,1,8,88,12,4,6,1,1,1,1,1,2,2,1,1,2,2,2,1,2,0,0,,1,1,1,1
"01040101204",1,1,4,1,8,88,12,4,7,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2000,2000,1,1,1,1,1
"01040101204",1,1,4,1,8,88,12,4,8,2,2,2,2,,,,,,,,,,3,0,0,,,,,
"01040101204",1,1,4,1,8,88,12,4,9,1,1,1,1,1,1,1,1,1,2,2,2,1,3,0,0,,,,,
"01040101204",1,1,4,1,8,88,12,4,10,1,1,1,1,1,1,1,1,1,2,2,2,1,2,0,0,,1,1,1,1
"01040101204",1,1,4,1,8,88,12,4,11,2,2,2,2,,,,,,,,,,2,0,0,,1,1,1,1
"01040300109",0,1,4,3,1,0,1,9,1,1,2,1,2,,,,,,,,,,1,0,0,,2,2,2,2
"01040300109",0,1,4,3,1,0,1,9,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,0,0,,2,2,2,2
"01040300109",0,1,4,3,1,0,1,9,3,1,1,1,1,1,1,1,1,1,2,2,2,1,1,450000,45000,1,1,1,1,1
"01040300109",0,1,4,3,1,0,1,9,4,1,1,1,2,,,,,,,,,,1,0,0,,2,2,2,2
"01040300109",0,1,4,3,1,0,1,9,5,1,1,1,2,,,,,,,,,,1,0,0,,2,2,2,2
"01040300109",0,1,4,3,1,0,1,9,6,1,1,1,2,,,,,,,,,,1,200000,28000,1,1,1,1,1
"01040300109",0,1,4,3,1,0,1,9,7,1,2,1,2,,,,,,,,,,1,0,0,,2,2,2,2
"01040300109",0,1,4,3,1,0,1,9,8,1,1,1,2,,,,,,,,,,1,45000,45000,1,1,1,1,1
"01040300109",0,1,4,3,1,0,1,9,9,1,2,1,2,,,,,,,,,,1,0,0,,2,2,2,2
"01040300109",0,1,4,3,1,0,1,9,10,1,2,1,2,,,,,,,,,,1,0,0,,2,2,2,2
"01040300109",0,1,4,3,1,0,1,9,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,,2,2,2,2
"01040300404",1,1,4,3,8,88,4,4,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,0,0,,2,2,2,2
"01040300404",1,1,4,3,8,88,4,4,2,1,1,1,1,1,1,2,2,2,2,2,2,1,1,0,0,,2,2,2,2
"01040300404",1,1,4,3,8,88,4,4,3,1,2,1,2,,,,,,,,,,1,0,0,,2,2,2,2
"01040300404",1,1,4,3,8,88,4,4,4,1,2,1,2,,,,,,,,,,1,0,0,,1,1,1,1
"01040300404",1,1,4,3,8,88,4,4,5,1,1,1,1,1,1,1,1,2,2,2,2,1,1,0,0,,2,2,2,2
"01040300404",1,1,4,3,8,88,4,4,6,1,1,1,2,,,,,,,,,,1,0,0,,2,2,2,2
"01040300404",1,1,4,3,8,88,4,4,7,1,1,1,2,,,,,,,,,,1,15000,15000,1,1,1,1,1
"01040300404",1,1,4,3,8,88,4,4,8,1,1,1,2,,,,,,,,,,1,3000,3000,1,1,1,1,1
"01040300404",1,1,4,3,8,88,4,4,9,1,2,1,2,,,,,,,,,,5,0,0,,,,,
"01040300404",1,1,4,3,8,88,4,4,10,1,1,1,1,1,2,1,2,2,1,2,2,1,2,0,0,,2,2,2,2
"01040300404",1,1,4,3,8,88,4,4,11,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"01040400103",1,1,4,4,8,88,1,3,1,1,2,1,1,1,2,2,2,2,2,2,2,1,5,0,0,,,,,
"01040400103",1,1,4,4,8,88,1,3,2,2,2,2,2,,,,,,,,,,4,0,0,,,,,
"01040400103",1,1,4,4,8,88,1,3,3,2,2,2,2,,,,,,,,,,4,0,0,,,,,
"01040400103",1,1,4,4,8,88,1,3,4,1,2,1,2,,,,,,,,,,1,0,0,,1,1,2,2
"01040400103",1,1,4,4,8,88,1,3,5,1,1,1,2,,,,,,,,,,4,0,0,,,,,
"01040400103",1,1,4,4,8,88,1,3,6,2,1,1,1,1,2,2,2,2,2,2,2,1,4,0,0,,,,,
"01040400103",1,1,4,4,8,88,1,3,7,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"01040400103",1,1,4,4,8,88,1,3,8,1,1,1,2,,,,,,,,,,5,0,0,,,,,
"01040400103",1,1,4,4,8,88,1,3,9,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"01040400103",1,1,4,4,8,88,1,3,10,2,2,2,2,,,,,,,,,,4,0,0,,,,,
"01040400103",1,1,4,4,8,88,1,3,11,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"01040500701",1,1,4,5,8,88,7,1,1,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"01040500701",1,1,4,5,8,88,7,1,2,1,1,1,1,1,1,1,1,2,2,2,2,1,2,0,0,,2,2,2,2
"01040500701",1,1,4,5,8,88,7,1,3,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"01040500701",1,1,4,5,8,88,7,1,4,1,1,1,1,2,2,1,1,1,2,2,2,1,1,0,0,,1,1,2,2
"01040500701",1,1,4,5,8,88,7,1,5,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"01040500701",1,1,4,5,8,88,7,1,6,1,1,1,1,1,2,2,2,2,2,2,2,1,1,0,0,,2,2,2,2
"01040500701",1,1,4,5,8,88,7,1,7,1,1,1,1,2,1,2,2,2,2,2,2,1,5,0,0,,,,,
"01040500701",1,1,4,5,8,88,7,1,8,2,2,2,2,,,,,,,,,,1,85000,13000,1,1,1,2,2
"01040500701",1,1,4,5,8,88,7,1,9,1,1,1,1,1,2,1,1,2,2,2,2,1,5,0,0,,,,,
"01040500701",1,1,4,5,8,88,7,1,10,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2900,5400,1,1,1,1,2
"01040500701",1,1,4,5,8,88,7,1,11,1,1,1,2,,,,,,,,,,2,0,0,,1,1,2,2
"01040600803",1,1,4,6,8,88,8,3,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,0,0,,1,1,1,2
"01040600803",1,1,4,6,8,88,8,3,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,0,0,,1,1,1,2
"01040600803",1,1,4,6,8,88,8,3,3,1,1,1,2,,,,,,,,,,1,0,0,,1,1,1,2
"01040600803",1,1,4,6,8,88,8,3,4,1,1,1,1,1,2,1,1,2,2,2,2,1,1,0,0,,1,1,1,2
"01040600803",1,1,4,6,8,88,8,3,5,1,1,1,1,1,2,1,1,2,2,2,2,1,1,0,0,,1,1,1,2
"01040600803",1,1,4,6,8,88,8,3,6,1,1,1,1,1,2,1,2,2,2,1,2,1,1,0,0,,1,1,1,2
"01040600803",1,1,4,6,8,88,8,3,7,1,1,1,1,1,2,1,2,1,2,2,2,1,1,0,0,,1,1,1,1
"01040600803",1,1,4,6,8,88,8,3,8,1,1,1,1,1,2,1,1,2,2,2,2,1,1,0,0,,1,1,1,2
"01040600803",1,1,4,6,8,88,8,3,9,1,1,1,1,1,2,1,1,2,2,2,2,1,1,0,0,,1,1,1,2
"01040600803",1,1,4,6,8,88,8,3,10,1,1,1,1,1,2,1,1,2,2,2,2,1,1,12820,8970,1,1,1,1,1
"01040600803",1,1,4,6,8,88,8,3,11,2,2,2,2,,,,,,,,,,1,0,0,,1,1,1,2
"01040800402",1,1,4,8,8,88,4,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1,5,0,0,,,,,
"01040800402",1,1,4,8,8,88,4,2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,1,4000,4000,1,1,1,1,2
"01040800402",1,1,4,8,8,88,4,2,3,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"01040800402",1,1,4,8,8,88,4,2,4,1,1,1,1,2,2,2,2,2,2,2,2,2,5,0,0,,,,,
"01040800402",1,1,4,8,8,88,4,2,5,1,1,1,1,1,2,1,1,2,2,1,2,1,1,6000,6000,1,1,1,1,2
"01040800402",1,1,4,8,8,88,4,2,6,1,1,1,1,1,2,2,2,2,2,2,2,1,5,0,0,,,,,
"01040800402",1,1,4,8,8,88,4,2,7,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"01040800402",1,1,4,8,8,88,4,2,8,1,1,1,1,1,2,2,2,2,2,2,2,1,5,0,0,,,,,
"01040800402",1,1,4,8,8,88,4,2,9,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"01040800402",1,1,4,8,8,88,4,2,10,2,2,2,2,,,,,,,,,,4,0,0,,,,,
"01040800402",1,1,4,8,8,88,4,2,11,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"01050100105",1,1,5,1,8,88,1,5,1,1,1,1,1,1,1,1,1,1,2,2,2,1,5,0,0,,,,,
"01050100105",1,1,5,1,8,88,1,5,2,1,1,1,1,1,1,1,1,1,2,2,2,1,5,0,0,,,,,
"01050100105",1,1,5,1,8,88,1,5,3,2,2,2,2,,,,,,,,,,1,0,0,,1,1,2,2
"01050100105",1,1,5,1,8,88,1,5,4,1,1,1,2,,,,,,,,,,1,500000,300000,1,1,1,2,2
"01050100105",1,1,5,1,8,88,1,5,5,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"01050100105",1,1,5,1,8,88,1,5,6,1,1,1,2,,,,,,,,,,1,350000,150000,1,1,1,2,1
"01050100105",1,1,5,1,8,88,1,5,7,2,2,2,2,,,,,,,,,,1,2500000,0,3,2,1,2,2
"01050100105",1,1,5,1,8,88,1,5,8,1,1,1,2,,,,,,,,,,5,0,0,,,,,
"01050100105",1,1,5,1,8,88,1,5,9,1,1,1,2,,,,,,,,,,5,0,0,,,,,
"01050100105",1,1,5,1,8,88,1,5,10,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"01050100105",1,1,5,1,8,88,1,5,11,1,1,1,2,,,,,,,,,,5,0,0,,,,,
"01050200201",1,1,5,2,8,88,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,5,0,0,,,,,
"01050200201",1,1,5,2,8,88,2,1,2,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"01050200201",1,1,5,2,8,88,2,1,3,1,1,1,2,,,,,,,,,,5,0,0,,,,,
"01050200201",1,1,5,2,8,88,2,1,4,1,1,1,2,,,,,,,,,,1,126000,126000,1,1,1,2,2
"01050200201",1,1,5,2,8,88,2,1,5,1,1,1,2,,,,,,,,,,5,0,0,,,,,
"01050200201",1,1,5,2,8,88,2,1,6,1,1,1,2,,,,,,,,,,5,0,0,,,,,
"01050200201",1,1,5,2,8,88,2,1,7,1,1,1,2,,,,,,,,,,5,0,0,,,,,
"01050200201",1,1,5,2,8,88,2,1,8,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"01050200201",1,1,5,2,8,88,2,1,9,2,2,2,2,,,,,,,,,,1,726,726,1,1,1,2,2
"01050200201",1,1,5,2,8,88,2,1,10,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"01050200201",1,1,5,2,8,88,2,1,11,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"01050200712",1,1,5,2,8,88,7,12,1,1,1,1,1,1,2,1,2,2,2,2,2,1,1,0,0,,1,1,1,1
"01050200712",1,1,5,2,8,88,7,12,2,1,1,1,1,1,1,1,1,2,2,2,2,1,1,0,0,,1,1,1,1
"01050200712",1,1,5,2,8,88,7,12,3,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"01050200712",1,1,5,2,8,88,7,12,4,1,1,1,1,1,2,1,2,2,2,2,2,1,1,0,0,,1,1,1,1
"01050200712",1,1,5,2,8,88,7,12,5,1,1,1,1,2,2,1,2,2,2,2,2,1,1,70000,12000,1,1,1,1,1
"01050200712",1,1,5,2,8,88,7,12,6,1,1,1,1,1,2,1,2,2,2,2,2,1,2,0,0,,2,2,2,2
"01050200712",1,1,5,2,8,88,7,12,7,1,1,1,1,2,2,2,1,1,2,2,2,1,5,0,0,,,,,
"01050200712",1,1,5,2,8,88,7,12,8,1,1,1,2,,,,,,,,,,1,0,0,,1,1,1,1
"01050200712",1,1,5,2,8,88,7,12,9,1,1,1,1,1,2,1,2,2,2,2,2,1,5,0,0,,,,,
"01050200712",1,1,5,2,8,88,7,12,10,1,1,1,1,1,2,1,2,2,2,2,2,1,5,0,0,,,,,
"01050200712",1,1,5,2,8,88,7,12,11,2,2,2,2,,,,,,,,,,1,0,0,,1,1,1,1
"01050201503",1,1,5,2,8,88,15,3,1,1,1,1,1,1,2,1,2,2,2,2,2,1,1,0,0,,1,1,1,1
"01050201503",1,1,5,2,8,88,15,3,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,0,0,,1,1,1,1
"01050201503",1,1,5,2,8,88,15,3,3,2,2,2,2,,,,,,,,,,1,0,0,,1,1,2,2
"01050201503",1,1,5,2,8,88,15,3,4,1,1,1,1,1,2,1,2,2,2,2,2,1,5,0,0,,,,,
"01050201503",1,1,5,2,8,88,15,3,5,1,1,1,1,1,1,1,1,2,2,2,2,1,1,0,0,,1,1,1,1
"01050201503",1,1,5,2,8,88,15,3,6,1,1,1,1,1,2,1,2,2,2,2,2,1,1,50000,8000,1,1,1,1,1
"01050201503",1,1,5,2,8,88,15,3,7,1,1,1,1,1,2,2,1,2,2,2,2,1,5,0,0,,,,,
"01050201503",1,1,5,2,8,88,15,3,8,2,2,2,2,,,,,,,,,,3,0,0,,,,,
"01050201503",1,1,5,2,8,88,15,3,9,1,1,1,1,1,2,1,2,2,2,2,2,1,1,0,0,,1,1,2,2
"01050201503",1,1,5,2,8,88,15,3,10,1,1,1,1,1,2,1,2,2,2,2,2,1,1,0,0,,1,1,1,1
"01050201503",1,1,5,2,8,88,15,3,11,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"01050301501",1,1,5,3,8,88,15,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1,1,0,0,,1,1,1,1
"01050301501",1,1,5,3,8,88,15,1,2,1,1,1,1,1,1,1,1,2,2,1,2,1,1,0,0,,1,1,2,2
"01050301501",1,1,5,3,8,88,15,1,3,2,2,2,2,,,,,,,,,,1,0,0,,1,1,1,1
"01050301501",1,1,5,3,8,88,15,1,4,1,1,1,1,1,2,1,2,2,2,2,2,1,1,0,0,,1,1,1,1
"01050301501",1,1,5,3,8,88,15,1,5,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"01050301501",1,1,5,3,8,88,15,1,6,1,1,1,1,1,2,1,1,2,2,2,2,1,1,12350,4555,1,1,1,1,1
"01050301501",1,1,5,3,8,88,15,1,7,1,1,1,1,1,2,2,1,1,2,2,2,1,1,0,0,,1,1,1,1
"01050301501",1,1,5,3,8,88,15,1,8,1,1,1,1,1,2,1,2,2,2,2,2,1,1,0,0,,1,1,1,1
"01050301501",1,1,5,3,8,88,15,1,9,1,1,1,1,1,2,1,2,2,2,2,2,1,1,0,0,,1,2,1,2
"01050301501",1,1,5,3,8,88,15,1,10,1,1,1,1,1,2,1,2,2,2,2,2,1,5,0,0,,,,,
"01050301501",1,1,5,3,8,88,15,1,11,2,2,2,2,,,,,,,,,,1,0,0,,1,2,2,2
"01050302304",1,1,5,3,8,88,23,4,1,1,1,1,2,,,,,,,,,,5,0,0,,,,,
"01050302304",1,1,5,3,8,88,23,4,2,1,1,1,1,1,1,1,1,1,2,1,2,1,5,0,0,,,,,
"01050302304",1,1,5,3,8,88,23,4,3,2,2,2,2,,,,,,,,,,1,500000,25000,1,2,1,2,2
"01050302304",1,1,5,3,8,88,23,4,4,1,1,1,2,,,,,,,,,,5,0,0,,,,,
"01050302304",1,1,5,3,8,88,23,4,5,1,1,1,2,,,,,,,,,,5,0,0,,,,,
"01050302304",1,1,5,3,8,88,23,4,6,2,1,1,2,,,,,,,,,,5,0,0,,,,,
"01050302304",1,1,5,3,8,88,23,4,7,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"01050302304",1,1,5,3,8,88,23,4,8,1,1,1,2,,,,,,,,,,5,0,0,,,,,
"01050302304",1,1,5,3,8,88,23,4,9,1,1,1,2,,,,,,,,,,1,600,4000,1,1,1,1,1
"01050302304",1,1,5,3,8,88,23,4,10,1,1,1,2,,,,,,,,,,5,0,0,,,,,
"01050302304",1,1,5,3,8,88,23,4,11,2,2,2,2,,,,,,,,,,1,0,0,,1,1,2,2
"02010200102",0,2,1,2,4,1,1,2,1,1,1,1,1,1,1,2,1,1,2,2,2,1,4,0,0,,,,,
"02010200102",0,2,1,2,4,1,1,2,2,2,2,2,2,,,,,,,,,,4,0,0,,,,,
"02010200102",0,2,1,2,4,1,1,2,3,2,2,2,2,,,,,,,,,,4,0,0,,,,,
"02010200102",0,2,1,2,4,1,1,2,4,2,2,2,2,,,,,,,,,,4,0,0,,,,,
"02010200102",0,2,1,2,4,1,1,2,5,2,2,2,2,,,,,,,,,,2,0,0,,1,1,2,2
"02010200102",0,2,1,2,4,1,1,2,6,2,2,2,2,,,,,,,,,,4,0,0,,,,,
"02010200102",0,2,1,2,4,1,1,2,7,1,1,1,2,,,,,,,,,,4,0,0,,,,,
"02010200102",0,2,1,2,4,1,1,2,8,1,1,1,2,,,,,,,,,,4,0,0,,,,,
"02010200102",0,2,1,2,4,1,1,2,9,1,1,1,2,,,,,,,,,,4,0,0,,,,,
"02010200102",0,2,1,2,4,1,1,2,10,1,1,1,2,,,,,,,,,,4,0,0,,,,,
"02010200102",0,2,1,2,4,1,1,2,11,2,2,2,2,,,,,,,,,,4,0,0,,,,,
"02010300102",1,2,1,3,8,88,1,2,1,1,2,1,2,,,,,,,,,,3,0,0,,,,,
"02010300102",1,2,1,3,8,88,1,2,2,1,2,1,2,,,,,,,,,,3,0,0,,,,,
"02010300102",1,2,1,3,8,88,1,2,3,1,2,1,2,,,,,,,,,,3,0,0,,,,,
"02010300102",1,2,1,3,8,88,1,2,4,1,2,1,2,,,,,,,,,,3,0,0,,,,,
"02010300102",1,2,1,3,8,88,1,2,5,1,2,1,2,,,,,,,,,,3,0,0,,,,,
"02010300102",1,2,1,3,8,88,1,2,6,2,2,1,2,,,,,,,,,,4,0,0,,,,,
"02010300102",1,2,1,3,8,88,1,2,7,1,2,1,2,,,,,,,,,,3,0,0,,,,,
"02010300102",1,2,1,3,8,88,1,2,8,1,2,1,2,,,,,,,,,,3,0,0,,,,,
"02010300102",1,2,1,3,8,88,1,2,9,1,2,1,2,,,,,,,,,,3,0,0,,,,,
"02010300102",1,2,1,3,8,88,1,2,10,1,2,1,2,,,,,,,,,,3,0,0,,,,,
"02010300102",1,2,1,3,8,88,1,2,11,2,2,2,2,,,,,,,,,,3,0,0,,,,,
"02010300601",1,2,1,3,8,88,6,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,4,0,0,,,,,
"02010300601",1,2,1,3,8,88,6,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,5,0,0,,,,,
"02010300601",1,2,1,3,8,88,6,1,3,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"02010300601",1,2,1,3,8,88,6,1,4,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"02010300601",1,2,1,3,8,88,6,1,5,2,2,2,2,,,,,,,,,,4,0,0,,,,,
"02010300601",1,2,1,3,8,88,6,1,6,2,2,2,2,,,,,,,,,,1,0,0,,1,2,2,2
"02010300601",1,2,1,3,8,88,6,1,7,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"02010300601",1,2,1,3,8,88,6,1,8,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"02010300601",1,2,1,3,8,88,6,1,9,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"02010300601",1,2,1,3,8,88,6,1,10,1,1,2,1,1,2,2,2,2,2,2,2,1,1,0,0,,1,1,1,2
"02010300601",1,2,1,3,8,88,6,1,11,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"02010300802",1,2,1,3,8,88,8,2,1,2,2,2,2,,,,,,,,,,2,0,0,,1,1,2,2
"02010300802",1,2,1,3,8,88,8,2,2,1,1,1,1,1,2,1,1,2,2,2,2,1,5,0,0,,,,,
"02010300802",1,2,1,3,8,88,8,2,3,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"02010300802",1,2,1,3,8,88,8,2,4,1,1,1,1,1,2,1,1,2,2,2,2,1,1,0,0,,2,1,2,2
"02010300802",1,2,1,3,8,88,8,2,5,1,1,1,1,1,2,1,1,2,2,2,2,1,4,0,0,,,,,
"02010300802",1,2,1,3,8,88,8,2,6,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"02010300802",1,2,1,3,8,88,8,2,7,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"02010300802",1,2,1,3,8,88,8,2,8,2,2,2,2,,,,,,,,,,4,0,0,,,,,
"02010300802",1,2,1,3,8,88,8,2,9,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"02010300802",1,2,1,3,8,88,8,2,10,1,1,1,1,1,2,1,1,2,2,2,2,1,1,0,0,,1,1,2,2
"02010300802",1,2,1,3,8,88,8,2,11,2,2,2,2,,,,,,,,,,1,0,0,,1,1,2,2
"02010400201",1,2,1,4,8,88,2,1,1,2,2,2,2,,,,,,,,,,1,0,0,,1,1,2,2
"02010400201",1,2,1,4,8,88,2,1,2,1,1,1,1,1,2,2,2,1,2,2,2,1,5,0,0,,,,,
"02010400201",1,2,1,4,8,88,2,1,3,2,2,2,2,,,,,,,,,,1,0,0,,1,2,2,2
"02010400201",1,2,1,4,8,88,2,1,4,1,1,1,1,1,1,1,2,1,2,2,2,1,2,0,0,,1,2,2,2
"02010400201",1,2,1,4,8,88,2,1,5,1,1,1,1,2,2,1,2,1,2,2,2,1,1,0,0,,1,1,2,2
"02010400201",1,2,1,4,8,88,2,1,6,2,2,2,2,,,,,,,,,,1,0,0,,1,1,2,2
"02010400201",1,2,1,4,8,88,2,1,7,1,1,1,1,1,2,2,2,2,2,2,2,1,1,0,0,,2,1,2,2
"02010400201",1,2,1,4,8,88,2,1,8,1,1,1,1,1,2,2,2,2,2,2,2,1,4,0,0,,,,,
"02010400201",1,2,1,4,8,88,2,1,9,1,1,1,1,1,2,2,2,2,2,2,2,1,5,0,0,,,,,
"02010400201",1,2,1,4,8,88,2,1,10,1,1,1,1,1,2,2,2,2,2,2,2,1,5,0,0,,,,,
"02010400201",1,2,1,4,8,88,2,1,11,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"02010500404",1,2,1,5,8,88,4,4,1,2,2,2,2,,,,,,,,,,1,0,0,,1,2,2,2
"02010500404",1,2,1,5,8,88,4,4,2,1,2,2,2,,,,,,,,,,4,0,0,,,,,
"02010500404",1,2,1,5,8,88,4,4,3,2,1,1,2,,,,,,,,,,4,0,0,,,,,
"02010500404",1,2,1,5,8,88,4,4,4,2,1,1,2,,,,,,,,,,4,0,0,,,,,
"02010500404",1,2,1,5,8,88,4,4,5,1,1,1,2,,,,,,,,,,4,0,0,,,,,
"02010500404",1,2,1,5,8,88,4,4,6,1,1,1,2,,,,,,,,,,4,0,0,,,,,
"02010500404",1,2,1,5,8,88,4,4,7,2,2,2,2,,,,,,,,,,4,0,0,,,,,
"02010500404",1,2,1,5,8,88,4,4,8,2,1,1,2,,,,,,,,,,4,0,0,,,,,
"02010500404",1,2,1,5,8,88,4,4,9,1,1,1,2,,,,,,,,,,4,0,0,,,,,
"02010500404",1,2,1,5,8,88,4,4,10,1,2,2,2,,,,,,,,,,4,0,0,,,,,
"02010500404",1,2,1,5,8,88,4,4,11,2,2,2,2,,,,,,,,,,4,0,0,,,,,
"02010501103",1,2,1,5,8,88,11,3,1,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"02010501103",1,2,1,5,8,88,11,3,2,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"02010501103",1,2,1,5,8,88,11,3,3,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"02010501103",1,2,1,5,8,88,11,3,4,1,2,1,2,,,,,,,,,,5,0,0,,,,,
"02010501103",1,2,1,5,8,88,11,3,5,2,2,2,1,1,1,2,1,1,2,2,2,1,5,0,0,,,,,
"02010501103",1,2,1,5,8,88,11,3,6,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"02010501103",1,2,1,5,8,88,11,3,7,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"02010501103",1,2,1,5,8,88,11,3,8,2,2,2,2,,,,,,,,,,1,12000,7000,1,1,1,1,2
"02010501103",1,2,1,5,8,88,11,3,9,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"02010501103",1,2,1,5,8,88,11,3,10,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"02010501103",1,2,1,5,8,88,11,3,11,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"02010600402",1,2,1,6,8,88,4,2,1,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"02010600402",1,2,1,6,8,88,4,2,2,1,1,1,1,1,1,2,1,1,2,2,2,1,1,350000,350000,1,1,1,1,1
"02010600402",1,2,1,6,8,88,4,2,3,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"02010600402",1,2,1,6,8,88,4,2,4,1,1,1,1,1,1,1,1,1,2,2,2,1,1,6000,6000,1,1,1,2,1
"02010600402",1,2,1,6,8,88,4,2,5,1,1,1,1,1,1,1,1,1,2,2,2,1,5,0,0,,,,,
"02010600402",1,2,1,6,8,88,4,2,6,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"02010600402",1,2,1,6,8,88,4,2,7,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"02010600402",1,2,1,6,8,88,4,2,8,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"02010600402",1,2,1,6,8,88,4,2,9,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"02010600402",1,2,1,6,8,88,4,2,10,2,2,2,2,,,,,,,,,,1,90000,90000,1,1,1,1,2
"02010600402",1,2,1,6,8,88,4,2,11,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"02030100101",0,2,3,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,5,0,0,,,,,
