"individual_id","holder_id","household_id","ea_id","rural","pw","saq01","saq02","saq03","saq04","saq05","saq06","ph_saq07","ph_s1q00","ph_s1q02","ph_s1q03","ph_s1q04","ph_s1q05"
"0201050110301403","0201050110301401","02010501103014","02010501103",1,1668.57727050781,2,1,5,11,3,14,1,3,20,1,4,
"0201050110301404","0201050110301401","02010501103014","02010501103",1,1668.57727050781,2,1,5,11,3,14,1,4,15,1,4,
"0201050110301405","0201050110301401","02010501103014","02010501103",1,1668.57727050781,2,1,5,11,3,14,1,5,12,1,4,
"0201050110301406","0201050110301401","02010501103014","02010501103",1,1668.57727050781,2,1,5,11,3,14,1,6,10,2,4,
"0201050110301407","0201050110301401","02010501103014","02010501103",1,1668.57727050781,2,1,5,11,3,14,1,7,7,2,4,
"0201050110301408","0201050110301401","02010501103014","02010501103",1,1668.57727050781,2,1,5,11,3,14,1,8,4,2,4,
"0201050110301409","0201050110301401","02010501103014","02010501103",1,1668.57727050781,2,1,5,11,3,14,1,9,3,2,4,
"0201050110302601","0201050110302601","02010501103026","02010501103",1,1668.57727050781,2,1,5,11,3,26,1,1,28,1,2,"X"
"0201050110302602","0201050110302601","02010501103026","02010501103",1,1668.57727050781,2,1,5,11,3,26,1,2,21,2,4,
"0201050110302603","0201050110302601","02010501103026","02010501103",1,1668.57727050781,2,1,5,11,3,26,1,3,4,2,4,
"0201050110304401","0201050110304401","02010501103044","02010501103",1,1668.57727050781,2,1,5,11,3,44,1,1,27,2,2,"X"
"0201050110304402","0201050110304401","02010501103044","02010501103",1,1668.57727050781,2,1,5,11,3,44,1,2,35,1,4,
"0201050110304403","0201050110304401","02010501103044","02010501103",1,1668.57727050781,2,1,5,11,3,44,1,3,7,2,4,
"0201050110304404","0201050110304401","02010501103044","02010501103",1,1668.57727050781,2,1,5,11,3,44,1,4,3,2,4,
"0201050110304405","0201050110304401","02010501103044","02010501103",1,1668.57727050781,2,1,5,11,3,44,1,5,1,2,4,
"0201050110306401","0201050110306401","02010501103064","02010501103",1,1668.57727050781,2,1,5,11,3,64,1,1,23,2,2,"X"
"0201050110306402","0201050110306401","02010501103064","02010501103",1,1668.57727050781,2,1,5,11,3,64,1,2,5,2,4,
"0201050110306403","0201050110306401","02010501103064","02010501103",1,1668.57727050781,2,1,5,11,3,64,1,3,2,1,4,
"0201050110308301","0201050110308301","02010501103083","02010501103",1,1668.57727050781,2,1,5,11,3,83,1,1,32,1,2,"X"
"0201050110308302","0201050110308301","02010501103083","02010501103",1,1668.57727050781,2,1,5,11,3,83,1,2,27,2,4,
"0201050110308303","0201050110308301","02010501103083","02010501103",1,1668.57727050781,2,1,5,11,3,83,1,3,9,2,4,
"0201050110308304","0201050110308301","02010501103083","02010501103",1,1668.57727050781,2,1,5,11,3,83,1,4,5,1,4,
"0201050110308305","0201050110308301","02010501103083","02010501103",1,1668.57727050781,2,1,5,11,3,83,1,5,3,2,4,
"0201050110308306","0201050110308301","02010501103083","02010501103",1,1668.57727050781,2,1,5,11,3,83,1,6,1,1,4,
"0201050110309101","0201050110309101","02010501103091","02010501103",1,1668.57727050781,2,1,5,11,3,91,1,1,61,1,2,"X"
"0201050110309102","0201050110309101","02010501103091","02010501103",1,1668.57727050781,2,1,5,11,3,91,1,2,20,1,4,
"0201050110309103","0201050110309101","02010501103091","02010501103",1,1668.57727050781,2,1,5,11,3,91,1,3,15,1,4,
"0201050110311301","0201050110311301","02010501103113","02010501103",1,1668.57727050781,2,1,5,11,3,113,1,1,29,1,2,"X"
"0201050110311302","0201050110311301","02010501103113","02010501103",1,1668.57727050781,2,1,5,11,3,113,1,2,27,2,4,
"0201050110311303","0201050110311301","02010501103113","02010501103",1,1668.57727050781,2,1,5,11,3,113,1,3,5,2,4,
"0201050110311304","0201050110311301","02010501103113","02010501103",1,1668.57727050781,2,1,5,11,3,113,1,4,3,1,4,
"0201050110311305","0201050110311301","02010501103113","02010501103",1,1668.57727050781,2,1,5,11,3,113,1,5,1,1,4,
"0201050110311306","0201050110311301","02010501103113","02010501103",1,1668.57727050781,2,1,5,11,3,113,1,6,15,2,4,
"0201050110312501","0201050110312501","02010501103125","02010501103",1,1668.57727050781,2,1,5,11,3,125,1,1,45,2,2,"X"
"0201050110312502","0201050110312501","02010501103125","02010501103",1,1668.57727050781,2,1,5,11,3,125,1,2,21,1,4,
"0201050110312503","0201050110312501","02010501103125","02010501103",1,1668.57727050781,2,1,5,11,3,125,1,3,15,2,4,
"0201050110312504","0201050110312501","02010501103125","02010501103",1,1668.57727050781,2,1,5,11,3,125,1,4,3,2,4,
"0201060040200401","0201060040200401","02010600402004","02010600402",1,1083.01733398438,2,1,6,4,2,4,1,1,41,1,2,"X"
"0201060040200402","0201060040200401","02010600402004","02010600402",1,1083.01733398438,2,1,6,4,2,4,1,2,32,2,2,
"0201060040200403","0201060040200401","02010600402004","02010600402",1,1083.01733398438,2,1,6,4,2,4,1,3,6,1,4,
"0201060040200404","0201060040200401","02010600402004","02010600402",1,1083.01733398438,2,1,6,4,2,4,1,4,28,1,4,
"0201060040201701","0201060040201701","02010600402017","02010600402",1,1083.01733398438,2,1,6,4,2,17,1,1,35,2,2,"X"
"0201060040201702","0201060040201701","02010600402017","02010600402",1,1083.01733398438,2,1,6,4,2,17,1,2,12,2,4,
"0201060040201703","0201060040201701","02010600402017","02010600402",1,1083.01733398438,2,1,6,4,2,17,1,3,10,1,4,
"0201060040201704","0201060040201701","02010600402017","02010600402",1,1083.01733398438,2,1,6,4,2,17,1,4,8,1,4,
"0201060040201705","0201060040201701","02010600402017","02010600402",1,1083.01733398438,2,1,6,4,2,17,1,5,4,1,4,
"0201060040201706","0201060040201701","02010600402017","02010600402",1,1083.01733398438,2,1,6,4,2,17,1,6,1,1,4,
"0201060040202901","0201060040202901","02010600402029","02010600402",1,1083.01733398438,2,1,6,4,2,29,1,1,46,1,2,"X"
"0201060040202902","0201060040202901","02010600402029","02010600402",1,1083.01733398438,2,1,6,4,2,29,1,2,38,2,4,
"0201060040202903","0201060040202901","02010600402029","02010600402",1,1083.01733398438,2,1,6,4,2,29,1,3,12,1,4,
"0201060040202904","0201060040202901","02010600402029","02010600402",1,1083.01733398438,2,1,6,4,2,29,1,4,11,1,4,
"0201060040202905","0201060040202901","02010600402029","02010600402",1,1083.01733398438,2,1,6,4,2,29,1,5,8,2,4,
"0201060040202906","0201060040202901","02010600402029","02010600402",1,1083.01733398438,2,1,6,4,2,29,1,6,4,1,4,
"0201060040202907","0201060040202901","02010600402029","02010600402",1,1083.01733398438,2,1,6,4,2,29,1,7,4,1,4,
"0201060040202908","0201060040202901","02010600402029","02010600402",1,1083.01733398438,2,1,6,4,2,29,1,8,3,2,4,
"0201060040202909","0201060040202901","02010600402029","02010600402",1,1083.01733398438,2,1,6,4,2,29,1,9,2,2,4,
"0201060040204101","0201060040204101","02010600402041","02010600402",1,1083.01733398438,2,1,6,4,2,41,1,1,30,2,3,"X"
"0201060040204102","0201060040204101","02010600402041","02010600402",1,1083.01733398438,2,1,6,4,2,41,1,2,12,1,2,
"0201060040204103","0201060040204101","02010600402041","02010600402",1,1083.01733398438,2,1,6,4,2,41,1,3,7,1,4,
"0201060040204104","0201060040204101","02010600402041","02010600402",1,1083.01733398438,2,1,6,4,2,41,1,4,5,2,4,
"0201060040205401","0201060040205401","02010600402054","02010600402",1,1083.01733398438,2,1,6,4,2,54,1,1,25,1,3,"X"
"0201060040205402","0201060040205401","02010600402054","02010600402",1,1083.01733398438,2,1,6,4,2,54,1,2,31,2,2,
"0201060040205403","0201060040205401","02010600402054","02010600402",1,1083.01733398438,2,1,6,4,2,54,1,3,3,,4,
"0201060040205404","0201060040205401","02010600402054","02010600402",1,1083.01733398438,2,1,6,4,2,54,1,4,50,2,4,
"0201060040205405","0201060040205401","02010600402054","02010600402",1,1083.01733398438,2,1,6,4,2,54,1,5,13,1,4,
"0201060040205406","0201060040205401","02010600402054","02010600402",1,1083.01733398438,2,1,6,4,2,54,1,6,9,2,4,
"0201060040206601","0201060040206601","02010600402066","02010600402",1,1083.01733398438,2,1,6,4,2,66,1,1,25,1,3,"X"
"0201060040206602","0201060040206601","02010600402066","02010600402",1,1083.01733398438,2,1,6,4,2,66,1,2,20,2,2,
"0201060040206603","0201060040206601","02010600402066","02010600402",1,1083.01733398438,2,1,6,4,2,66,1,3,1,2,4,
"0201060040208001","0201060040208001","02010600402080","02010600402",1,1083.01733398438,2,1,6,4,2,80,1,1,40,1,3,"X"
"0201060040208002","0201060040208001","02010600402080","02010600402",1,1083.01733398438,2,1,6,4,2,80,1,2,24,2,2,
"0201060040208003","0201060040208001","02010600402080","02010600402",1,1083.01733398438,2,1,6,4,2,80,1,3,8,1,4,
"0201060040208004","0201060040208001","02010600402080","02010600402",1,1083.01733398438,2,1,6,4,2,80,1,4,6,2,4,
"0201060040208005","0201060040208001","02010600402080","02010600402",1,1083.01733398438,2,1,6,4,2,80,1,5,4,2,4,
"0201060040208006","0201060040208001","02010600402080","02010600402",1,1083.01733398438,2,1,6,4,2,80,1,6,1,1,4,
"0201060040209201","0201060040209201","02010600402092","02010600402",1,1083.01733398438,2,1,6,4,2,92,1,1,51,1,3,"X"
"0201060040209202","0201060040209201","02010600402092","02010600402",1,1083.01733398438,2,1,6,4,2,92,1,2,52,2,2,
"0201060040209203","0201060040209201","02010600402092","02010600402",1,1083.01733398438,2,1,6,4,2,92,1,3,32,2,4,
"0201060040209204","0201060040209201","02010600402092","02010600402",1,1083.01733398438,2,1,6,4,2,92,1,4,30,1,4,
"0201060040209205","0201060040209201","02010600402092","02010600402",1,1083.01733398438,2,1,6,4,2,92,1,5,24,2,4,
"0201060040209206","0201060040209201","02010600402092","02010600402",1,1083.01733398438,2,1,6,4,2,92,1,6,22,1,4,
"0201060040209207","0201060040209201","02010600402092","02010600402",1,1083.01733398438,2,1,6,4,2,92,1,7,17,1,4,
"0201060040209208","0201060040209201","02010600402092","02010600402",1,1083.01733398438,2,1,6,4,2,92,1,8,15,2,4,
"0201060040209209","0201060040209201","02010600402092","02010600402",1,1083.01733398438,2,1,6,4,2,92,1,9,13,2,4,
"0201060040209210","0201060040209201","02010600402092","02010600402",1,1083.01733398438,2,1,6,4,2,92,1,10,10,1,4,
"0201060040209211","0201060040209201","02010600402092","02010600402",1,1083.01733398438,2,1,6,4,2,92,1,11,7,2,4,
"0201060040209212","0201060040209201","02010600402092","02010600402",1,1083.01733398438,2,1,6,4,2,92,1,12,5,2,4,
"0201060040210401","0201060040210401","02010600402104","02010600402",1,1083.01733398438,2,1,6,4,2,104,1,1,23,2,1,"X"
"0201060040210402","0201060040210401","02010600402104","02010600402",1,1083.01733398438,2,1,6,4,2,104,1,2,13,2,4,
"0201060040210403","0201060040210401","02010600402104","02010600402",1,1083.01733398438,2,1,6,4,2,104,1,3,7,1,4,
"0201060040210404","0201060040210401","02010600402104","02010600402",1,1083.01733398438,2,1,6,4,2,104,1,4,5,1,4,
"0201060040211601","0201060040211601","02010600402116","02010600402",1,1083.01733398438,2,1,6,4,2,116,1,1,50,1,3,"X"
"0201060040211602","0201060040211601","02010600402116","02010600402",1,1083.01733398438,2,1,6,4,2,116,1,2,35,2,2,
"0201060040211603","0201060040211601","02010600402116","02010600402",1,1083.01733398438,2,1,6,4,2,116,1,3,20,1,2,
"0201060040211604","0201060040211601","02010600402116","02010600402",1,1083.01733398438,2,1,6,4,2,116,1,4,13,1,2,
"0201060040211605","0201060040211601","02010600402116","02010600402",1,1083.01733398438,2,1,6,4,2,116,1,5,10,1,4,
"0201060040211606","0201060040211601","02010600402116","02010600402",1,1083.01733398438,2,1,6,4,2,116,1,6,8,2,4,
"0201060040211607","0201060040211601","02010600402116","02010600402",1,1083.01733398438,2,1,6,4,2,116,1,7,6,2,4,
"0201060040211608","0201060040211601","02010600402116","02010600402",1,1083.01733398438,2,1,6,4,2,116,1,8,4,1,4,
"0201060040211609","0201060040211601","02010600402116","02010600402",1,1083.01733398438,2,1,6,4,2,116,1,9,20,1,2,
"0201060040211610","0201060040211601","02010600402116","02010600402",1,1083.01733398438,2,1,6,4,2,116,1,10,15,2,4,
"0203010010101601","0203010010101601","02030100101016","02030100101",0,596.59765625,2,3,1,1,1,16,1,1,42,1,2,"X"
"0203010010101602","0203010010101601","02030100101016","02030100101",0,596.59765625,2,3,1,1,1,16,1,2,45,2,4,
"0203010010101603","0203010010101601","02030100101016","02030100101",0,596.59765625,2,3,1,1,1,16,1,3,15,2,4,
"0203010010101604","0203010010101601","02030100101016","02030100101",0,596.59765625,2,3,1,1,1,16,1,4,13,2,4,
"0203010010101605","0203010010101601","02030100101016","02030100101",0,596.59765625,2,3,1,1,1,16,1,5,10,1,4,
"0203010010102801","0203010010102801","02030100101028","02030100101",0,596.59765625,2,3,1,1,1,28,1,1,40,1,2,"X"
"0203010010102802","0203010010102801","02030100101028","02030100101",0,596.59765625,2,3,1,1,1,28,1,2,40,2,4,
"0203010010102803","0203010010102801","02030100101028","02030100101",0,596.59765625,2,3,1,1,1,28,1,3,19,2,4,
"0203010010102804","0203010010102801","02030100101028","02030100101",0,596.59765625,2,3,1,1,1,28,1,4,15,1,4,
"0203010010102805","0203010010102801","02030100101028","02030100101",0,596.59765625,2,3,1,1,1,28,1,5,12,2,4,
"0203010010102806","0203010010102801","02030100101028","02030100101",0,596.59765625,2,3,1,1,1,28,1,6,10,1,4,
"0203010010106401","0203010010106401","02030100101064","02030100101",0,596.59765625,2,3,1,1,1,64,1,1,30,1,1,"X"
"0203010010106402","0203010010106401","02030100101064","02030100101",0,596.59765625,2,3,1,1,1,64,1,2,26,2,4,
"0203010010106403","0203010010106401","02030100101064","02030100101",0,596.59765625,2,3,1,1,1,64,1,3,2,1,4,
"0203010010107601","0203010010107601","02030100101076","02030100101",0,596.59765625,2,3,1,1,1,76,1,1,45,1,2,"X"
"0203010010107602","0203010010107601","02030100101076","02030100101",0,596.59765625,2,3,1,1,1,76,1,2,40,2,4,
"0203010010107603","0203010010107601","02030100101076","02030100101",0,596.59765625,2,3,1,1,1,76,1,3,10,2,4,
"0203020010200201","0203020010200201","02030200102002","02030200102",1,925.819946289063,2,3,2,1,2,2,1,1,35,1,2,"X"
"0203020010200202","0203020010200201","02030200102002","02030200102",1,925.819946289063,2,3,2,1,2,2,1,2,32,2,4,
"0203020010200203","0203020010200201","02030200102002","02030200102",1,925.819946289063,2,3,2,1,2,2,1,3,15,2,4,
"0203020010201101","0203020010201101","02030200102011","02030200102",1,925.819946289063,2,3,2,1,2,11,1,1,45,1,2,"X"
"0203020010201102","0203020010201101","02030200102011","02030200102",1,925.819946289063,2,3,2,1,2,11,1,2,42,2,4,
"0203020010201103","0203020010201101","02030200102011","02030200102",1,925.819946289063,2,3,2,1,2,11,1,3,25,1,4,
"0203020010201104","0203020010201101","02030200102011","02030200102",1,925.819946289063,2,3,2,1,2,11,1,4,20,2,4,
"0203020010201105","0203020010201101","02030200102011","02030200102",1,925.819946289063,2,3,2,1,2,11,1,5,19,2,4,
"0203020010201106","0203020010201101","02030200102011","02030200102",1,925.819946289063,2,3,2,1,2,11,1,6,17,2,4,
"0203020010201107","0203020010201101","02030200102011","02030200102",1,925.819946289063,2,3,2,1,2,11,1,7,14,2,4,
"0203020010201108","0203020010201101","02030200102011","02030200102",1,925.819946289063,2,3,2,1,2,11,1,8,10,2,4,
"0203020010201109","0203020010201101","02030200102011","02030200102",1,925.819946289063,2,3,2,1,2,11,1,9,8,1,4,
"0203020010202001","0203020010202001","02030200102020","02030200102",1,925.819946289063,2,3,2,1,2,20,1,1,45,1,2,"X"
"0203020010202002","0203020010202001","02030200102020","02030200102",1,925.819946289063,2,3,2,1,2,20,1,2,35,2,4,
"0203020010202003","0203020010202001","02030200102020","02030200102",1,925.819946289063,2,3,2,1,2,20,1,3,10,2,4,
"0203020010202004","0203020010202001","02030200102020","02030200102",1,925.819946289063,2,3,2,1,2,20,1,4,5,2,4,
"0203020010202901","0203020010202901","02030200102029","02030200102",1,925.819946289063,2,3,2,1,2,29,1,1,45,1,2,"X"
"0203020010202902","0203020010202901","02030200102029","02030200102",1,925.819946289063,2,3,2,1,2,29,1,2,25,1,4,
"0203020010202903","0203020010202901","02030200102029","02030200102",1,925.819946289063,2,3,2,1,2,29,1,3,20,1,4,
"0203020010202904","0203020010202901","02030200102029","02030200102",1,925.819946289063,2,3,2,1,2,29,1,4,13,1,4,
"0203020010202905","0203020010202901","02030200102029","02030200102",1,925.819946289063,2,3,2,1,2,29,1,5,10,1,4,
"0203020010202906","0203020010202901","02030200102029","02030200102",1,925.819946289063,2,3,2,1,2,29,1,6,8,1,4,
"0203020010204701","0203020010204701","02030200102047","02030200102",1,925.819946289063,2,3,2,1,2,47,1,1,38,1,2,"X"
"0203020010204702","0203020010204701","02030200102047","02030200102",1,925.819946289063,2,3,2,1,2,47,1,2,34,2,4,
"0203020010204703","0203020010204701","02030200102047","02030200102",1,925.819946289063,2,3,2,1,2,47,1,3,18,1,4,
"0203020010204704","0203020010204701","02030200102047","02030200102",1,925.819946289063,2,3,2,1,2,47,1,4,7,2,4,
"0203020010204705","0203020010204701","02030200102047","02030200102",1,925.819946289063,2,3,2,1,2,47,1,5,8,2,4,
"0203020010206201","0203020010206201","02030200102062","02030200102",1,925.819946289063,2,3,2,1,2,62,1,1,45,1,2,"X"
"0203020010206202","0203020010206201","02030200102062","02030200102",1,925.819946289063,2,3,2,1,2,62,1,2,32,2,4,
"0203020010206203","0203020010206201","02030200102062","02030200102",1,925.819946289063,2,3,2,1,2,62,1,3,14,1,4,
"0203020010206204","0203020010206201","02030200102062","02030200102",1,925.819946289063,2,3,2,1,2,62,1,4,12,1,4,
"0203020010206205","0203020010206201","02030200102062","02030200102",1,925.819946289063,2,3,2,1,2,62,1,5,9,1,4,
"0203020010206206","0203020010206201","02030200102062","02030200102",1,925.819946289063,2,3,2,1,2,62,1,6,7,1,4,
"0203020010206207","0203020010206201","02030200102062","02030200102",1,925.819946289063,2,3,2,1,2,62,1,7,6,1,4,
"0203020010206208","0203020010206201","02030200102062","02030200102",1,925.819946289063,2,3,2,1,2,62,1,8,5,2,4,
"0203020010206209","0203020010206201","02030200102062","02030200102",1,925.819946289063,2,3,2,1,2,62,1,9,4,2,4,
"0203020010206210","0203020010206201","02030200102062","02030200102",1,925.819946289063,2,3,2,1,2,62,1,10,4,2,4,
"0203020010207101","0203020010207101","02030200102071","02030200102",1,925.819946289063,2,3,2,1,2,71,1,1,60,2,2,"X"
"0203020010207102","0203020010207101","02030200102071","02030200102",1,925.819946289063,2,3,2,1,2,71,1,2,13,2,4,
"0203020010208001","0203020010208001","02030200102080","02030200102",1,925.819946289063,2,3,2,1,2,80,1,1,25,1,2,"X"
"0203020010208002","0203020010208001","02030200102080","02030200102",1,925.819946289063,2,3,2,1,2,80,1,2,20,2,4,
"0203020010208003","0203020010208001","02030200102080","02030200102",1,925.819946289063,2,3,2,1,2,80,1,3,18,2,4,
"0203020010208004","0203020010208001","02030200102080","02030200102",1,925.819946289063,2,3,2,1,2,80,1,4,15,2,4,
"0203020010208005","0203020010208001","02030200102080","02030200102",1,925.819946289063,2,3,2,1,2,80,1,5,13,2,4,
"0203020010208006","0203020010208001","02030200102080","02030200102",1,925.819946289063,2,3,2,1,2,80,1,6,12,2,4,
"0203020010208007","0203020010208001","02030200102080","02030200102",1,925.819946289063,2,3,2,1,2,80,1,7,2,2,4,
"0203020010208901","0203020010208901","02030200102089","02030200102",1,925.819946289063,2,3,2,1,2,89,1,1,55,1,2,"X"
