"holder_id","household_id","ea_id","rural","pw","saq01","saq02","saq03","saq04","saq05","saq06","ph_saq07","ph_saq10","ph_saq12","ph_saq13","ph_saq14_a","ph_saq14_b","ph_saq14_c","ph_saq15_a","ph_saq15_b","ph_saq16_a","ph_saq16_b","ph_saq17_a","ph_saq17_b","ph_saq17_c","ph_saq17_d","ph_saq17_e","ph_saq17_f","ph_saq17_g","ph_saq17_h","ph_saq17_i","ph_saq17_j","ph_saq17_k","ph_saq17_l","ph_saq17_m","ph_saq17_n","ph_saq18_a","ph_saq18_b","ph_saq18_c","ph_saq19_a","ph_saq19_b","ph_saq20_a","ph_saq20_b","ph_saq21_a","ph_saq21_b","ph_saq21_c","ph_saq21_d","ph_saq21_e","ph_saq21_f","ph_saq21_g","ph_saq21_h","ph_saq21_i","ph_saq21_j","ph_saq21_k","ph_saq21_l","ph_saq21_m","ph_saq21_n","ph_saq22_a","ph_saq22_b","ph_saq22_c","ph_saq23_a","ph_saq23_b","ph_saq24_a","ph_saq24_b","ph_saq25_a","ph_saq25_b","ph_saq25_c","ph_saq25_d","ph_saq25_e","ph_saq25_f","ph_saq25_g","ph_saq25_h","ph_saq25_i","ph_saq25_j","ph_saq25_k","ph_saq25_l","ph_saq25_m","ph_saq25_n","ph_saq27_a","ph_saq27_b","ph_saq27_c","ph_saq27_d","ph_saq28_a","ph_saq28_b","ph_saq28_c","ph_saq28_d","ph_saq29_a","ph_saq29_b","ph_saq29_c","ph_saq29_d","ph_saq30_a","ph_saq30_b","ph_saq30_c","ph_saq30_d","ph_saq31_a","ph_saq31_b","ph_saq31_c","ph_saq31_d","ph_saq32_a","ph_saq32_b","ph_saq32_c","ph_saq32_d","ph_saq33_a","ph_saq33_b","ph_saq33_c","ph_saq33_d","ph_saq34_a","ph_saq34_b","ph_version"
"0101060040213001","01010600402130","01010600402",1,3720.59497070313,1,1,6,4,2,130,1,5,,3,2,6,2004,4,0,6,15,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,30,5,2004,,8,6,2004,,,,,,7,9,2004,,,,,,22,9,2004,,27,9,2004,1,,1.20000004768372
"0101060040214801","01010600402148","01010600402",1,3720.59497070313,1,1,6,4,2,148,1,8,,3,29,5,2004,9,12,11,15,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,28,5,2004,,8,6,2004,,,,,,6,9,2004,,,,,,26,9,2004,,27,9,2004,1,,1.20000004768372
"0101060040216701","01010600402167","01010600402",1,3720.59497070313,1,1,6,4,2,167,1,2,,3,24,5,2004,7,54,10,9,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,30,5,2004,,8,6,2007,,,,,,6,9,2007,,,,,,23,9,2004,,27,9,2004,1,,1.20000004768372
"0102010020700201","01020100207002","01020100207",1,2697.60473632813,1,2,1,2,7,2,1,5,,3,18,5,2004,4,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,2004,,7,6,2004,,,,,,,,,,,,,,16,9,2004,,21,9,2004,1,,1.20000004768372
"0102010020701201","01020100207012","01020100207",1,2697.60473632813,1,2,1,2,7,12,1,3,,3,16,5,2004,3,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,2004,,7,6,2004,,,,,,,,,,,,,,16,9,2004,,21,9,2004,1,,1.20000004768372
"0102010020701701","01020100207017","01020100207",1,2697.60473632813,1,2,1,2,7,17,1,6,,3,7,4,2004,7,15,8,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,2004,,7,6,2004,,,,,,,,,,,,,,16,9,2004,,21,9,2004,1,,1.20000004768372
"0102010020702701","01020100207027","01020100207",1,2697.60473632813,1,2,1,2,7,27,1,8,,3,15,5,2004,5,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,2004,,7,6,2004,,,,,,,,,,,,,,16,9,2004,,21,6,2004,1,,1.20000004768372
"0102010020704701","01020100207047","01020100207",1,2697.60473632813,1,2,1,2,7,47,1,7,,3,16,5,2004,10,0,12,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,2004,,7,6,2004,,,,,,,,,,,,,,16,9,2004,,21,9,2004,1,,1.20000004768372
"0102010020706201","01020100207062","01020100207",1,2697.60473632813,1,2,1,2,7,62,1,2,,3,19,5,2004,5,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,2004,,7,6,2004,,,,,,,,,,,,,,16,9,2004,,21,9,2004,1,,1.20000004768372
"0102010020707701","01020100207077","01020100207",1,2697.60473632813,1,2,1,2,7,77,1,3,,3,7,4,2004,3,5,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,2004,,7,6,2004,,,,,,,,,,,,,,16,6,2004,,21,6,2004,1,,1.20000004768372
"0102010020709201","01020100207092","01020100207",1,2697.60473632813,1,2,1,2,7,92,1,6,,3,8,4,2004,3,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,2004,,7,6,2004,,,,,,,,,,,,,,16,9,2004,,21,9,2004,1,,1.20000004768372
"0102010020710701","01020100207107","01020100207",1,2697.60473632813,1,2,1,2,7,107,1,8,,3,13,5,2004,10,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,2004,,7,6,2004,,,,,,,,,,,,,,16,9,2004,,21,9,2004,1,,1.20000004768372
"0102010020712201","01020100207122","01020100207",1,2697.60473632813,1,2,1,2,7,122,1,4,,3,12,5,2004,2,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,2004,,7,6,2004,,,,,,,,,,,,,,16,9,2004,,21,9,2004,1,,1.20000004768372
"0102010020713701","01020100207137","01020100207",1,2697.60473632813,1,2,1,2,7,137,1,4,,3,13,5,2004,7,0,8,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,2004,,7,6,2004,,,,,,,,,,,,,,16,9,2004,,21,9,2004,1,,1.20000004768372
"0102020080200201","01020200802002","01020200802",1,3456.86206054688,1,2,2,8,2,2,1,1,,3,30,5,2004,4,20,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,5,2004,,3,6,2004,,,,,,11,8,2004,,,,,,,,,,21,9,2004,1,,1.20000004768372
"0102020080201701","01020200802017","01020200802",1,3456.86206054688,1,2,2,8,2,17,1,5,,3,29,5,2004,10,20,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,5,2004,,3,6,2004,,,,,,11,8,2004,,,,,,,,,,21,9,2004,1,,1.20000004768372
"0102020080202801","01020200802028","01020200802",1,3456.86206054688,1,2,2,8,2,28,1,3,,3,27,5,2004,2,52,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,5,2004,,3,6,2004,,,,,,11,8,2004,,,,,,,,,,21,9,2004,1,,1.20000004768372
"0102020080203301","01020200802033","01020200802",1,3456.86206054688,1,2,2,8,2,33,1,6,,3,26,5,2004,10,15,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,5,2004,,3,6,2004,,,,,,11,8,2004,,,,,,,,,,21,9,2004,1,,1.20000004768372
"0102020080204801","01020200802048","01020200802",1,3456.86206054688,1,2,2,8,2,48,1,4,,3,26,5,2004,5,13,6,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,5,2004,,3,6,2004,,,,,,11,8,2004,,,,,,,,,,21,9,2004,1,,1.20000004768372
"0102020080206301","01020200802063","01020200802",1,3456.86206054688,1,2,2,8,2,63,1,7,,3,25,5,2004,9,10,10,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,5,2004,,3,6,2004,,,,,,11,8,2004,,,,,,,,,,21,9,2004,1,,1.20000004768372
"0102020080207801","01020200802078","01020200802",1,3456.86206054688,1,2,2,8,2,78,1,8,,3,26,5,2004,3,20,4,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,5,2004,,3,6,2004,,,,,,11,8,2004,,,,,,,,,,21,9,2004,1,,1.20000004768372
"0102020080210801","01020200802108","01020200802",1,3456.86206054688,1,2,2,8,2,108,1,4,,3,29,5,2004,2,41,3,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,5,2004,,3,6,2004,,,,,,11,8,2004,,,,,,,,,,21,9,2004,1,,1.20000004768372
"0102020080212401","01020200802124","01020200802",1,3456.86206054688,1,2,2,8,2,124,1,8,,3,29,5,2004,5,27,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,5,2004,,3,6,2004,,,,,,,,,,,,,,,,,,21,9,2004,1,,1.20000004768372
"0102020080213901","01020200802139","01020200802",1,3456.86206054688,1,2,2,8,2,139,1,3,,1,27,5,2004,3,46,4,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,5,2004,,3,6,2004,,,,,,11,8,2004,,,,,,,,,,21,9,2004,1,,1.20000004768372
"0102030100100201","01020301001002","01020301001",1,3416.8232421875,1,2,3,10,1,2,1,8,,3,26,5,2004,4,0,5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,5,2004,,13,6,2004,,,,,,,,,,,,,,21,8,2004,,23,9,2004,1,,1.20000004768372
"0102030100101701","01020301001017","01020301001",1,3416.8232421875,1,2,3,10,1,17,1,2,,3,27,5,2004,3,0,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,5,2004,,14,6,2004,,,,,,,,,,,,,,21,9,2004,,22,9,2004,1,,1.20000004768372
"0102030100103201","01020301001032","01020301001",1,3416.8232421875,1,2,3,10,1,32,1,2,,3,8,6,2004,3,30,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,6,2004,,14,6,2004,,,,,,,,,,,,,,21,8,2004,,22,8,2004,1,,1.20000004768372
"0102030100104701","01020301001047","01020301001",1,3416.8232421875,1,2,3,10,1,47,1,6,,3,27,5,2004,8,30,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,5,2004,,14,6,2004,,,,,,,,,,,,,,21,9,2004,,23,9,2004,1,,1.20000004768372
"0102030100106201","01020301001062","01020301001",1,3416.8232421875,1,2,3,10,1,62,1,11,,3,30,5,2004,2,10,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,5,2004,,14,6,2004,,,,,,,,,,,,,,21,9,2004,,22,9,2004,1,,1.20000004768372
"0102030100108001","01020301001080","01020301001",1,3416.8232421875,1,2,3,10,1,80,1,4,,2,26,5,2004,8,10,9,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,5,2004,,14,6,2004,,,,,,,,,,,,,,21,9,2004,,22,9,2004,1,,1.20000004768372
"0102030100109501","01020301001095","01020301001",1,3416.8232421875,1,2,3,10,1,95,1,1,,1,25,5,2004,9,30,10,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,5,2004,,14,6,2004,,,,,,,,,,,,,,21,9,2004,,22,9,2004,1,,1.20000004768372
"0102030100111101","01020301001111","01020301001",1,3416.8232421875,1,2,3,10,1,111,1,7,,3,29,5,2004,2,45,4,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,5,2004,,14,6,2004,,,,,,,,,,,,,,21,9,2004,,22,9,2004,1,,1.20000004768372
"0102030100112801","01020301001128","01020301001",1,3416.8232421875,1,2,3,10,1,128,1,8,,3,28,5,2004,2,30,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,5,2004,,14,6,2004,,,,,,,,,,,,,,21,9,2004,,23,9,2004,1,,1.20000004768372
"0102030100114501","01020301001145","01020301001",1,3416.8232421875,1,2,3,10,1,145,1,10,,3,30,5,2004,8,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,5,2004,,14,6,2004,,,,,,,,,,,,,,16,8,2004,,22,8,2004,1,,1.20000004768372
"0102040170200201","01020401702002","01020401702",1,4736.44140625,1,2,4,17,2,2,1,5,,3,13,4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,227,,,,,,,,,,,,,,,,,,,,,,,,,,
"0102040170201801","01020401702018","01020401702",1,4736.44140625,1,2,4,17,2,18,1,9,,3,25,5,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,227,,,,,,,,,,,,,,,,,,,,,,,,,,
"0102040170203301","01020401702033","01020401702",1,4736.44140625,1,2,4,17,2,33,1,8,,3,25,5,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,227,,,,,,,,,,,,,,,,,,,,,,,,,,
"0102040170204801","01020401702048","01020401702",1,4736.44140625,1,2,4,17,2,48,1,6,,3,25,5,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,227,,,,,,,,,,,,,,,,,,,,,,,,,,
"0102040170206301","01020401702063","01020401702",1,4736.44140625,1,2,4,17,2,63,1,7,,1,18,4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,227,,,,,,,,,,,,,,,,,,,,,,,,,,
"0102040170207801","01020401702078","01020401702",1,4736.44140625,1,2,4,17,2,78,1,6,,3,18,4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,227,,,,,,,,,,,,,,,,,,,,,,,,,,
"0102040170209301","01020401702093","01020401702",1,4736.44140625,1,2,4,17,2,93,1,5,,3,18,4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,227,,,,,,,,,,,,,,,,,,,,,,,,,,
"0102040170210801","01020401702108","01020401702",1,4736.44140625,1,2,4,17,2,108,1,6,,3,18,4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,227,,,,,,,,,,,,,,,,,,,,,,,,,,
"0102040170212301","01020401702123","01020401702",1,4736.44140625,1,2,4,17,2,123,1,2,,3,18,4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,227,,,,,,,,,,,,,,,,,,,,,,,,,,
"0102040170213801","01020401702138","01020401702",1,4736.44140625,1,2,4,17,2,138,1,5,,3,16,4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0102060130101801","01020601301018","01020601301",1,3223.05908203125,1,2,6,13,1,18,1,3,,3,14,4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,,227,,,,,,,,,,,,,,,,,,,,,,,,,,
"0102060130103301","01020601301033","01020601301",1,3223.05908203125,1,2,6,13,1,33,1,5,,3,14,4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,,227,,,,,,,,,,,,,,,,,,,,,,,,,,
"0102060130105001","01020601301050","01020601301",1,3223.05908203125,1,2,6,13,1,50,1,8,,3,17,4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,,227,,,,,,,,,,,,,,,,,,,,,,,,,,
"0102060130106601","01020601301066","01020601301",1,3223.05908203125,1,2,6,13,1,66,1,3,,3,17,4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,,227,,,,,,,,,,,,,,,,,,,,,,,,,,
"0102060130108101","01020601301081","01020601301",1,3223.05908203125,1,2,6,13,1,81,1,9,,3,17,4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,,227,,,,,,,,,,,,,,,,,,,,,,,,,,
"0102060130109701","01020601301097","01020601301",1,3223.05908203125,1,2,6,13,1,97,1,2,,3,17,4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,,227,,,,,,,,,,,,,,,,,,,,,,,,,,
"0102060130111201","01020601301112","01020601301",1,3223.05908203125,1,2,6,13,1,112,1,1,,3,18,4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,,227,,,,,,,,,,,,,,,,,,,,,,,,,,
"0102060130113401","01020601301134","01020601301",1,3223.05908203125,1,2,6,13,1,134,1,1,,1,18,4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,,227,,,,,,,,,,,,,,,,,,,,,,,,,,
"0102060130116201","01020601301162","01020601301",1,3223.05908203125,1,2,6,13,1,162,1,9,,3,19,4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,,227,,,,,,,,,,,,,,,,,,,,,,,,,,
"0102070010102701","01020700101027","01020700101",0,1273.43322753906,1,2,7,1,1,27,1,6,,1,1,6,2004,3,15,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,2004,,15,6,2004,,11,6,2004,,7,9,2004,,,,,,16,9,2004,,17,9,2004,1,,1.20000004768372
"0102070010105701","01020700101057","01020700101",0,1273.43322753906,1,2,7,1,1,57,1,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,2004,,14,6,2004,,11,6,2004,,7,9,2004,,,,,,16,9,2004,,17,9,2004,1,,1.20000004768372
"0102070010111701","01020700101117","01020700101",0,1273.43322753906,1,2,7,1,1,117,1,5,,1,2,6,2004,2,18,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,2004,,14,6,2004,,19,6,2004,,7,9,2004,,,,,,16,9,2004,,17,9,2004,1,,1.20000004768372
"0102070010123701","01020700101237","01020700101",0,1273.43322753906,1,2,7,1,1,237,1,2,,3,3,6,2004,3,0,3,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,2004,,,,,,19,6,2004,,7,9,2004,,,,,,16,9,2004,,17,9,2004,1,,1.20000004768372
"0102070010129701","01020700101297","01020700101",0,1273.43322753906,1,2,7,1,1,297,1,4,,2,1,6,2004,3,,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,2004,,,,,,19,6,2004,,7,9,2004,,,,,,16,9,2004,,17,9,2004,1,,1.20000004768372
"0102070010135701","01020700101357","01020700101",0,1273.43322753906,1,2,7,1,1,357,1,4,,3,1,6,2004,4,14,4,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,2004,,14,6,2004,,19,6,2004,,7,9,2004,,,,,,16,9,2004,,17,9,2004,1,,1.20000004768372
"0102080060300401","01020800603004","01020800603",1,2945.6552734375,1,2,8,6,3,4,1,7,,3,3,5,2004,7,25,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,5,2004,,3,6,2004,,,,,,15,8,2004,,,,,,22,9,2004,,26,9,2004,1,,1.20000004768372
"0102080060301901","01020800603019","01020800603",1,2945.6552734375,1,2,8,6,3,19,1,4,,3,27,5,2004,8,10,9,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,5,2004,,3,6,2004,,,,,,15,8,2004,,,,,,22,9,2004,,26,9,2004,1,,1.20000004768372
"0102080060302901","01020800603029","01020800603",1,2945.6552734375,1,2,8,6,3,29,1,6,,3,1,6,2004,8,45,9,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,2004,,3,6,2004,,,,,,15,8,2004,,,,,,23,9,2004,,26,9,2004,1,,1.20000004768372
"0102080060303401","01020800603034","01020800603",1,2945.6552734375,1,2,8,6,3,34,1,5,,3,26,5,2004,8,10,9,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,5,2004,,3,6,2004,,,,,,5,8,2004,,,,,,23,9,2004,,26,9,2004,1,,1.20000004768372
"0102080060304901","01020800603049","01020800603",1,2945.6552734375,1,2,8,6,3,49,1,9,,3,26,5,2004,4,30,5,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,5,2004,,3,6,2004,,,,,,15,8,2004,,,,,,22,9,2004,,26,9,2004,1,,1.20000004768372
"0102080060306401","01020800603064","01020800603",1,2945.6552734375,1,2,8,6,3,64,1,3,,3,23,5,2004,4,55,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,5,2004,,3,6,2004,,,,,,15,8,2004,,,,,,23,9,2004,,26,9,2004,1,,1.20000004768372
"0102080060307901","01020800603079","01020800603",1,2945.6552734375,1,2,8,6,3,79,1,7,,3,26,5,2004,2,10,3,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,5,2004,,3,6,2004,,,,,,15,8,2004,,,,,,24,9,2004,,27,9,2004,1,,1.20000004768372
"0102080060309401","01020800603094","01020800603",1,2945.6552734375,1,2,8,6,3,94,1,2,,3,2,6,2004,7,0,8,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,2004,,3,6,2004,,,,,,12,8,2004,,,,,,24,9,2004,,27,9,2004,1,,1.20000004768372
"0102080060310901","01020800603109","01020800603",1,2945.6552734375,1,2,8,6,3,109,1,1,,3,24,5,2004,2,0,3,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,5,2004,,3,6,2004,,,,,,12,8,2004,,,,,,24,9,2004,,27,9,2004,1,,1.20000004768372
"0102080060312401","01020800603124","01020800603",1,2945.6552734375,1,2,8,6,3,124,1,5,,3,24,5,2004,7,50,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,5,2004,,3,6,2004,,,,,,12,8,2004,,,,,,25,9,2004,,27,9,2004,1,,1.20000004768372
"0102090060200601","01020900602006","01020900602",1,4160.09130859375,1,2,9,6,2,6,1,6,,3,26,5,2004,10,5,11,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,5,2004,,12,6,2004,,,,,,,,,,,,,,15,9,2004,,18,9,2004,1,,1.20000004768372
"0102090060202401","01020900602024","01020900602",1,4160.09130859375,1,2,9,6,2,24,1,5,,3,22,5,2004,9,45,10,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,5,2004,,12,6,2004,,,,,,,,,,,,,,17,9,2004,,18,9,2004,1,,1.20000004768372
"0102090060204301","01020900602043","01020900602",1,4160.09130859375,1,2,9,6,2,43,1,4,,3,28,5,2004,2,40,3,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,5,2004,,12,6,2004,,,,,,,,,,,,,,17,9,2004,,21,9,2004,1,,1.20000004768372
"0102090060206301","01020900602063","01020900602",1,4160.09130859375,1,2,9,6,2,63,1,6,,3,21,5,2004,8,15,9,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,5,2004,,12,6,2004,,,,,,,,,,,,,,17,9,2004,,21,9,2004,1,,1.20000004768372
"0102090060208301","01020900602083","01020900602",1,4160.09130859375,1,2,9,6,2,83,1,8,,3,25,5,2004,8,5,9,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,5,2004,,12,6,2004,,,,,,,,,,,,,,17,9,2004,,21,9,2004,1,,1.20000004768372
"0102090060210401","01020900602104","01020900602",1,4160.09130859375,1,2,9,6,2,104,1,8,,1,28,5,2004,8,45,9,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,5,2004,,12,6,2004,,,,,,,,,,,,,,17,9,2004,,21,9,2004,1,,1.20000004768372
"0102090060212301","01020900602123","01020900602",1,4160.09130859375,1,2,9,6,2,123,1,7,,1,20,5,2004,2,30,3,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,5,2004,,12,6,2004,,,,,,,,,,,,,,18,9,2004,,21,9,2004,1,,1.20000004768372
"0102090060214201","01020900602142","01020900602",1,4160.09130859375,1,2,9,6,2,142,1,2,,1,24,5,2004,4,0,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,5,2004,,12,6,2004,,,,,,,,,,,,,,18,9,2004,,21,9,2004,1,,1.20000004768372
